sale_id,car_id,customer_id,purchase_date
15261,4488,7456,"2020-08-25 00:00:00"
15262,41948,5026,"2019-08-06 00:00:00"
15263,37291,3344,"2020-11-21 00:00:00"
15264,37262,2617,"2020-03-21 00:00:00"
15265,59341,4899,"2020-06-21 00:00:00"
15266,73446,7184,"2019-04-17 00:00:00"
15267,66497,3664,"2020-01-16 00:00:00"
15268,30349,2844,"2019-12-24 00:00:00"
15269,70637,8159,"2019-10-02 00:00:00"
15270,70593,6928,"2020-10-15 00:00:00"
15271,10922,1171,"2020-01-01 00:00:00"
15272,6242,8359,"2019-05-18 00:00:00"
15273,23178,1233,"2019-07-11 00:00:00"
15274,10049,8790,"2019-02-09 00:00:00"
15275,13746,3394,"2020-10-20 00:00:00"
15276,39019,4241,"2019-12-28 00:00:00"
15277,42291,4865,"2019-10-04 00:00:00"
15278,69623,229,"2020-11-12 00:00:00"
15279,2540,1012,"2019-04-06 00:00:00"
15280,22942,8710,"2020-09-12 00:00:00"
15281,25250,3933,"2020-03-22 00:00:00"
15282,51653,265,"2020-05-22 00:00:00"
15283,34079,7391,"2020-02-06 00:00:00"
15284,38574,8634,"2020-06-17 00:00:00"
15285,30822,7578,"2019-09-14 00:00:00"
15286,68110,4040,"2019-05-14 00:00:00"
15287,15638,307,"2019-03-30 00:00:00"
15288,43115,7119,"2020-06-02 00:00:00"
15289,65301,7557,"2020-11-18 00:00:00"
15290,16573,811,"2019-07-23 00:00:00"
15291,39103,5246,"2019-06-22 00:00:00"
15292,43991,5821,"2019-05-04 00:00:00"
15293,60152,469,"2020-09-24 00:00:00"
15294,46303,8941,"2019-01-31 00:00:00"
15295,6759,6958,"2019-10-08 00:00:00"
15296,29541,756,"2020-04-27 00:00:00"
15297,5425,4761,"2019-08-23 00:00:00"
15298,40421,3059,"2020-09-30 00:00:00"
15299,31766,6577,"2019-09-11 00:00:00"
15300,73771,6932,"2019-05-16 00:00:00"
15301,59151,6426,"2019-09-20 00:00:00"
15302,7058,2684,"2019-06-29 00:00:00"
15303,20911,3523,"2019-03-28 00:00:00"
15304,51645,7334,"2019-11-07 00:00:00"
15305,42528,3236,"2020-07-05 00:00:00"
15306,23984,2264,"2020-11-07 00:00:00"
15307,75499,2655,"2020-01-09 00:00:00"
15308,62015,90,"2019-07-03 00:00:00"
15309,17206,1492,"2020-02-02 00:00:00"
15310,74921,7772,"2019-09-24 00:00:00"
15311,16215,3232,"2019-07-22 00:00:00"
15312,11538,1070,"2019-06-10 00:00:00"
15313,55795,236,"2019-06-16 00:00:00"
15314,73709,8447,"2019-06-10 00:00:00"
15315,66356,1102,"2020-03-04 00:00:00"
15316,54523,3140,"2020-11-09 00:00:00"
15317,57850,4637,"2019-10-24 00:00:00"
15318,38599,2505,"2019-08-31 00:00:00"
15319,65800,8370,"2019-10-18 00:00:00"
15320,75737,7737,"2019-04-16 00:00:00"
15321,50570,7218,"2019-01-23 00:00:00"
15322,14447,6318,"2019-11-10 00:00:00"
15323,18140,4653,"2020-05-22 00:00:00"
15324,35893,4070,"2020-09-17 00:00:00"
15325,11157,8799,"2020-09-10 00:00:00"
15326,34151,1081,"2020-04-22 00:00:00"
15327,8676,8414,"2020-03-07 00:00:00"
15328,18056,7199,"2019-05-05 00:00:00"
15329,21037,6335,"2019-04-15 00:00:00"
15330,28880,1430,"2019-12-20 00:00:00"
15331,47984,1416,"2019-07-03 00:00:00"
15332,19333,2694,"2019-11-11 00:00:00"
15333,63002,8370,"2020-03-24 00:00:00"
15334,63491,6607,"2020-09-21 00:00:00"
15335,34328,4145,"2020-11-21 00:00:00"
15336,36757,2124,"2019-10-11 00:00:00"
15337,26529,272,"2019-03-01 00:00:00"
15338,2569,6642,"2019-04-29 00:00:00"
15339,70905,2169,"2019-04-03 00:00:00"
15340,60255,1239,"2019-09-18 00:00:00"
15341,18666,1219,"2019-09-16 00:00:00"
15342,25108,2188,"2020-03-29 00:00:00"
15343,23100,1502,"2019-11-28 00:00:00"
15344,42089,1009,"2019-04-09 00:00:00"
15345,9851,8096,"2020-11-20 00:00:00"
15346,60789,6623,"2019-08-29 00:00:00"
15347,66127,8487,"2019-08-17 00:00:00"
15348,53534,5680,"2019-03-21 00:00:00"
15349,1506,1546,"2020-03-05 00:00:00"
15350,24025,274,"2020-03-12 00:00:00"
15351,56038,5073,"2019-01-16 00:00:00"
15352,45698,3516,"2019-08-13 00:00:00"
15353,74429,1197,"2020-01-11 00:00:00"
15354,44664,4384,"2019-09-30 00:00:00"
15355,18916,6865,"2019-09-05 00:00:00"
15356,53713,7220,"2020-04-14 00:00:00"
15357,67108,6955,"2019-01-30 00:00:00"
15358,63373,4569,"2020-02-05 00:00:00"
15359,29684,5654,"2020-09-02 00:00:00"
15360,22363,3289,"2019-11-05 00:00:00"
15361,24148,8457,"2019-08-22 00:00:00"
15362,29036,4431,"2020-03-09 00:00:00"
15363,18567,4690,"2019-12-25 00:00:00"
15364,71464,3560,"2020-09-30 00:00:00"
15365,62929,85,"2020-06-17 00:00:00"
15366,31464,527,"2019-09-18 00:00:00"
15367,58166,2377,"2020-11-23 00:00:00"
15368,70939,7580,"2019-09-17 00:00:00"
15369,38154,7069,"2019-04-12 00:00:00"
15370,38052,4362,"2020-04-10 00:00:00"
15371,46038,8264,"2020-09-17 00:00:00"
15372,63786,6817,"2019-07-22 00:00:00"
15373,6329,772,"2020-08-18 00:00:00"
15374,24444,4658,"2019-01-04 00:00:00"
15375,68971,1710,"2019-11-12 00:00:00"
15376,21080,1242,"2020-08-16 00:00:00"
15377,63486,5882,"2020-01-13 00:00:00"
15378,14120,7496,"2019-10-30 00:00:00"
15379,21296,5546,"2019-01-24 00:00:00"
15380,583,8862,"2020-05-09 00:00:00"
15381,57040,5346,"2020-04-21 00:00:00"
15382,57197,8328,"2020-06-03 00:00:00"
15383,53590,6479,"2019-07-29 00:00:00"
15384,29418,3831,"2019-03-21 00:00:00"
15385,50411,2637,"2019-06-17 00:00:00"
15386,6186,8813,"2020-03-04 00:00:00"
15387,63106,2023,"2020-05-04 00:00:00"
15388,26230,4674,"2019-06-25 00:00:00"
15389,27638,2587,"2019-05-04 00:00:00"
15390,55202,7786,"2019-08-28 00:00:00"
15391,23952,8573,"2019-03-27 00:00:00"
15392,61373,1569,"2020-02-09 00:00:00"
15393,20109,5124,"2020-06-04 00:00:00"
15394,47158,1521,"2019-04-10 00:00:00"
15395,50625,1311,"2020-09-02 00:00:00"
15396,22136,6060,"2019-05-26 00:00:00"
15397,629,6607,"2019-12-27 00:00:00"
15398,47231,847,"2019-02-21 00:00:00"
15399,2819,3487,"2019-11-13 00:00:00"
15400,19643,5338,"2020-05-10 00:00:00"
15401,62789,3970,"2020-06-24 00:00:00"
15402,24468,3309,"2019-09-28 00:00:00"
15403,21792,602,"2019-08-15 00:00:00"
15404,74808,5889,"2019-11-13 00:00:00"
15405,48356,32,"2020-12-07 00:00:00"
15406,7251,7138,"2019-10-02 00:00:00"
15407,24555,2815,"2020-02-11 00:00:00"
15408,74443,3994,"2019-05-10 00:00:00"
15409,11229,7839,"2019-08-09 00:00:00"
15410,69485,7065,"2020-10-13 00:00:00"
15411,64551,5381,"2019-07-09 00:00:00"
15412,25917,2636,"2020-10-07 00:00:00"
15413,21936,3299,"2019-11-18 00:00:00"
15414,62412,3348,"2019-11-18 00:00:00"
15415,61629,5707,"2020-03-18 00:00:00"
15416,32051,6188,"2019-04-28 00:00:00"
15417,33220,467,"2020-05-28 00:00:00"
15418,23361,2219,"2019-01-22 00:00:00"
15419,54535,8383,"2020-11-03 00:00:00"
15420,26512,1027,"2019-01-07 00:00:00"
15421,65348,4989,"2020-04-14 00:00:00"
15422,20888,8842,"2020-03-03 00:00:00"
15423,14775,8635,"2020-11-22 00:00:00"
15424,20932,4270,"2019-01-01 00:00:00"
15425,37916,7620,"2019-03-28 00:00:00"
15426,29913,7037,"2019-03-21 00:00:00"
15427,9015,669,"2019-04-04 00:00:00"
15428,74201,3394,"2020-03-28 00:00:00"
15429,38700,3828,"2020-01-08 00:00:00"
15430,14471,4780,"2019-10-01 00:00:00"
15431,35496,3720,"2020-05-17 00:00:00"
15432,35071,8524,"2020-07-19 00:00:00"
15433,15109,6387,"2020-06-06 00:00:00"
15434,18661,731,"2019-07-12 00:00:00"
15435,39169,2032,"2019-09-26 00:00:00"
15436,6380,3751,"2019-11-15 00:00:00"
15437,36264,6030,"2019-05-30 00:00:00"
15438,49612,1559,"2020-02-13 00:00:00"
15439,10238,7969,"2020-08-30 00:00:00"
15440,26542,36,"2020-09-15 00:00:00"
15441,18780,7237,"2020-10-10 00:00:00"
15442,27127,8366,"2020-09-11 00:00:00"
15443,6030,3950,"2019-09-26 00:00:00"
15444,48240,3189,"2019-03-30 00:00:00"
15445,24689,2634,"2020-02-20 00:00:00"
15446,71139,7057,"2020-08-25 00:00:00"
15447,15176,6130,"2019-03-03 00:00:00"
15448,46065,3656,"2020-06-05 00:00:00"
15449,46183,2516,"2020-06-08 00:00:00"
15450,10855,6174,"2020-05-10 00:00:00"
15451,68475,7171,"2020-02-03 00:00:00"
15452,71462,8154,"2019-08-09 00:00:00"
15453,6083,4152,"2019-11-03 00:00:00"
15454,707,3738,"2020-10-15 00:00:00"
15455,10435,6308,"2019-05-05 00:00:00"
15456,74140,8078,"2020-10-28 00:00:00"
15457,40260,3191,"2020-11-17 00:00:00"
15458,41302,2307,"2019-03-14 00:00:00"
15459,22003,3211,"2019-08-26 00:00:00"
15460,59330,7359,"2019-11-02 00:00:00"
15461,40105,3619,"2020-09-02 00:00:00"
15462,5353,8884,"2019-06-05 00:00:00"
15463,60469,4154,"2019-05-22 00:00:00"
15464,23806,7379,"2019-01-29 00:00:00"
15465,29598,7552,"2020-10-09 00:00:00"
15466,54031,1470,"2020-01-26 00:00:00"
15467,42477,6598,"2019-03-09 00:00:00"
15468,63478,495,"2020-06-10 00:00:00"
15469,15333,1831,"2019-06-06 00:00:00"
15470,54431,8946,"2019-11-24 00:00:00"
15471,62961,4852,"2020-07-21 00:00:00"
15472,57522,4580,"2019-01-18 00:00:00"
15473,48755,3145,"2020-09-24 00:00:00"
15474,51312,1798,"2019-10-18 00:00:00"
15475,65056,4753,"2020-11-26 00:00:00"
15476,61377,4559,"2019-05-17 00:00:00"
15477,31680,6985,"2020-01-16 00:00:00"
15478,64401,7970,"2020-11-04 00:00:00"
15479,51029,4241,"2019-05-06 00:00:00"
15480,34148,40,"2019-09-15 00:00:00"
15481,68035,8336,"2020-11-24 00:00:00"
15482,21687,1077,"2019-12-28 00:00:00"
15483,55555,163,"2020-06-27 00:00:00"
15484,64996,3334,"2020-04-07 00:00:00"
15485,36183,234,"2020-01-12 00:00:00"
15486,58974,2200,"2020-03-03 00:00:00"
15487,33004,4168,"2020-07-04 00:00:00"
15488,33999,277,"2019-02-09 00:00:00"
15489,58028,6669,"2020-02-18 00:00:00"
15490,50025,112,"2019-07-12 00:00:00"
15491,16490,2792,"2019-12-23 00:00:00"
15492,481,270,"2019-08-09 00:00:00"
15493,50724,716,"2020-06-06 00:00:00"
15494,51707,4436,"2019-11-23 00:00:00"
15495,14709,4413,"2019-04-19 00:00:00"
15496,62471,8131,"2019-07-06 00:00:00"
15497,5692,317,"2020-04-16 00:00:00"
15498,34887,6195,"2020-04-10 00:00:00"
15499,69158,2502,"2019-08-13 00:00:00"
15500,42863,7913,"2019-07-25 00:00:00"
15501,41211,614,"2020-01-11 00:00:00"
15502,25679,4622,"2019-01-20 00:00:00"
15503,52437,8311,"2020-10-18 00:00:00"
15504,9320,5542,"2020-12-02 00:00:00"
15505,32462,4627,"2019-10-05 00:00:00"
15506,10125,764,"2020-01-10 00:00:00"
15507,41167,8547,"2019-04-27 00:00:00"
15508,34382,2606,"2020-08-24 00:00:00"
15509,58053,1881,"2020-05-11 00:00:00"
15510,50487,4702,"2020-10-23 00:00:00"
15511,8886,8049,"2019-02-19 00:00:00"
15512,73666,8101,"2020-01-06 00:00:00"
15513,62043,5277,"2020-07-25 00:00:00"
15514,73935,3192,"2019-10-08 00:00:00"
15515,34018,7606,"2019-03-04 00:00:00"
15516,59831,6116,"2019-07-16 00:00:00"
15517,62277,683,"2019-01-26 00:00:00"
15518,14468,3411,"2020-04-24 00:00:00"
15519,37042,2293,"2019-12-12 00:00:00"
15520,51346,3098,"2019-06-15 00:00:00"
15521,49430,1043,"2019-07-26 00:00:00"
15522,40591,8491,"2019-09-30 00:00:00"
15523,35885,4025,"2020-08-30 00:00:00"
15524,67049,2194,"2019-02-17 00:00:00"
15525,62689,2412,"2019-09-23 00:00:00"
15526,74805,6233,"2019-09-04 00:00:00"
15527,14589,7127,"2019-10-15 00:00:00"
15528,45309,1201,"2019-06-08 00:00:00"
15529,74718,8440,"2020-12-04 00:00:00"
15530,68697,3665,"2019-08-07 00:00:00"
15531,48965,1996,"2020-05-27 00:00:00"
15532,72137,8722,"2019-06-30 00:00:00"
15533,26639,88,"2019-11-26 00:00:00"
15534,50200,3118,"2019-11-02 00:00:00"
15535,22641,3293,"2020-05-27 00:00:00"
15536,16691,3244,"2019-02-20 00:00:00"
15537,2870,3470,"2020-06-10 00:00:00"
15538,45506,6221,"2020-04-03 00:00:00"
15539,15401,4339,"2019-01-27 00:00:00"
15540,53621,2947,"2019-03-18 00:00:00"
15541,8203,1274,"2019-11-11 00:00:00"
15542,52179,2557,"2020-04-15 00:00:00"
15543,57851,669,"2020-07-11 00:00:00"
15544,60710,27,"2020-03-19 00:00:00"
15545,52559,6948,"2020-03-04 00:00:00"
15546,24186,7744,"2020-11-11 00:00:00"
15547,18454,1577,"2020-10-09 00:00:00"
15548,4889,3284,"2020-05-18 00:00:00"
15549,59261,4055,"2019-12-04 00:00:00"
15550,60563,2043,"2020-10-24 00:00:00"
15551,4291,2332,"2019-01-10 00:00:00"
15552,38042,8224,"2019-05-27 00:00:00"
15553,28445,5405,"2019-10-24 00:00:00"
15554,73241,5680,"2020-03-28 00:00:00"
15555,30209,4044,"2019-11-01 00:00:00"
15556,26833,7953,"2020-11-18 00:00:00"
15557,35911,7985,"2019-09-08 00:00:00"
15558,54577,8889,"2019-05-27 00:00:00"
15559,18259,802,"2019-06-04 00:00:00"
15560,38595,2834,"2019-08-08 00:00:00"
15561,58745,6078,"2019-08-16 00:00:00"
15562,213,6742,"2019-12-07 00:00:00"
15563,16253,1221,"2019-09-03 00:00:00"
15564,25227,6406,"2019-08-18 00:00:00"
15565,75334,2079,"2020-11-29 00:00:00"
15566,37284,8937,"2020-08-14 00:00:00"
15567,18311,4460,"2019-07-16 00:00:00"
15568,75296,1657,"2020-09-24 00:00:00"
15569,51949,1219,"2020-02-17 00:00:00"
15570,22368,7568,"2019-07-05 00:00:00"
15571,16454,6567,"2020-05-01 00:00:00"
15572,63263,8977,"2019-07-26 00:00:00"
15573,14464,1388,"2019-04-10 00:00:00"
15574,38531,3797,"2020-08-03 00:00:00"
15575,38689,7848,"2019-09-17 00:00:00"
15576,64344,4013,"2020-05-28 00:00:00"
15577,31742,1888,"2019-09-09 00:00:00"
15578,50090,3850,"2020-01-23 00:00:00"
15579,19134,746,"2019-08-25 00:00:00"
15580,46653,7825,"2020-08-26 00:00:00"
15581,31161,5119,"2020-11-16 00:00:00"
15582,58404,7938,"2020-10-08 00:00:00"
15583,6379,2227,"2019-02-01 00:00:00"
15584,51048,3790,"2019-07-24 00:00:00"
15585,62014,1522,"2019-05-03 00:00:00"
15586,10159,1329,"2020-11-11 00:00:00"
15587,71478,7589,"2020-01-29 00:00:00"
15588,31074,4256,"2019-07-25 00:00:00"
15589,58297,5791,"2019-03-07 00:00:00"
15590,55328,2180,"2020-03-13 00:00:00"
15591,71903,8876,"2019-05-12 00:00:00"
15592,75214,3459,"2020-04-10 00:00:00"
15593,50928,8279,"2019-12-08 00:00:00"
15594,49402,1177,"2020-03-06 00:00:00"
15595,13709,4390,"2020-11-28 00:00:00"
15596,23957,2569,"2019-12-20 00:00:00"
15597,5170,7907,"2019-09-10 00:00:00"
15598,52891,7333,"2019-03-08 00:00:00"
15599,58070,3154,"2019-11-16 00:00:00"
15600,24935,3582,"2019-08-09 00:00:00"
15601,43360,6344,"2019-10-09 00:00:00"
15602,62775,8453,"2019-04-17 00:00:00"
15603,12757,7498,"2019-08-06 00:00:00"
15604,70241,3798,"2020-10-30 00:00:00"
15605,3095,1856,"2019-07-15 00:00:00"
15606,23204,1561,"2019-12-29 00:00:00"
15607,43255,1330,"2020-08-28 00:00:00"
15608,70902,7484,"2019-04-20 00:00:00"
15609,13781,8625,"2020-04-11 00:00:00"
15610,42726,2775,"2020-04-28 00:00:00"
15611,17156,420,"2019-10-03 00:00:00"
15612,74887,7104,"2019-02-23 00:00:00"
15613,8714,1440,"2019-06-20 00:00:00"
15614,3387,2198,"2019-10-15 00:00:00"
15615,61586,8301,"2019-02-19 00:00:00"
15616,25838,6557,"2019-09-15 00:00:00"
15617,16685,4566,"2020-12-03 00:00:00"
15618,35114,5390,"2019-09-05 00:00:00"
15619,68260,5194,"2019-12-28 00:00:00"
15620,26527,6988,"2020-04-02 00:00:00"
15621,31053,6203,"2019-08-14 00:00:00"
15622,7839,2162,"2019-01-09 00:00:00"
15623,38980,6144,"2019-03-16 00:00:00"
15624,59942,5779,"2019-04-23 00:00:00"
15625,41081,7817,"2019-09-11 00:00:00"
15626,55305,852,"2019-12-13 00:00:00"
15627,32120,7684,"2020-06-28 00:00:00"
15628,22539,1646,"2020-11-13 00:00:00"
15629,44580,6150,"2020-07-19 00:00:00"
15630,65260,7595,"2019-04-12 00:00:00"
15631,2511,1057,"2019-09-17 00:00:00"
15632,45335,7677,"2020-11-25 00:00:00"
15633,40431,925,"2019-11-12 00:00:00"
15634,15798,7878,"2020-09-27 00:00:00"
15635,34391,4453,"2019-07-09 00:00:00"
15636,59587,6707,"2020-03-16 00:00:00"
15637,925,77,"2020-02-10 00:00:00"
15638,68624,8668,"2019-01-19 00:00:00"
15639,54337,2265,"2020-03-23 00:00:00"
15640,3862,2393,"2019-01-15 00:00:00"
15641,65672,7513,"2019-08-13 00:00:00"
15642,71035,4203,"2019-10-15 00:00:00"
15643,45286,5522,"2019-04-19 00:00:00"
15644,1809,3919,"2020-06-17 00:00:00"
15645,34843,4659,"2020-04-13 00:00:00"
15646,65678,2865,"2019-05-19 00:00:00"
15647,20021,892,"2020-08-21 00:00:00"
15648,70895,6008,"2019-08-19 00:00:00"
15649,28297,7082,"2019-03-26 00:00:00"
15650,54997,5745,"2020-08-09 00:00:00"
15651,12291,7878,"2019-04-05 00:00:00"
15652,8804,528,"2019-12-17 00:00:00"
15653,43029,5806,"2019-04-11 00:00:00"
15654,75210,815,"2019-09-18 00:00:00"
15655,29724,8371,"2019-07-13 00:00:00"
15656,62965,6575,"2020-11-21 00:00:00"
15657,32311,2856,"2019-09-19 00:00:00"
15658,4553,1518,"2020-11-29 00:00:00"
15659,45671,7524,"2020-05-24 00:00:00"
15660,67568,6133,"2019-06-30 00:00:00"
15661,65009,155,"2020-02-09 00:00:00"
15662,51546,1695,"2020-07-06 00:00:00"
15663,52354,5792,"2020-05-21 00:00:00"
15664,55970,8359,"2019-10-28 00:00:00"
15665,26691,4433,"2020-03-28 00:00:00"
15666,12244,2941,"2019-03-08 00:00:00"
15667,39156,8521,"2019-11-16 00:00:00"
15668,22985,3627,"2020-07-08 00:00:00"
15669,70527,627,"2019-04-27 00:00:00"
15670,33329,7759,"2020-06-28 00:00:00"
15671,73563,956,"2020-06-22 00:00:00"
15672,59263,8895,"2020-09-12 00:00:00"
15673,60127,7334,"2019-06-22 00:00:00"
15674,24673,8316,"2020-04-23 00:00:00"
15675,63980,7669,"2020-08-16 00:00:00"
15676,38528,4970,"2020-06-17 00:00:00"
15677,12985,1247,"2019-12-18 00:00:00"
15678,43844,5001,"2020-03-02 00:00:00"
15679,49496,4958,"2019-11-25 00:00:00"
15680,66587,7916,"2019-12-23 00:00:00"
15681,10952,3021,"2019-07-23 00:00:00"
15682,74158,4147,"2019-02-07 00:00:00"
15683,39032,8545,"2019-01-25 00:00:00"
15684,40032,8694,"2020-09-26 00:00:00"
15685,47422,3824,"2019-07-11 00:00:00"
15686,32885,2216,"2020-09-24 00:00:00"
15687,11228,5853,"2019-04-21 00:00:00"
15688,70959,788,"2019-01-01 00:00:00"
15689,20530,55,"2020-10-06 00:00:00"
15690,7553,2915,"2020-07-02 00:00:00"
15691,35412,1223,"2020-10-13 00:00:00"
15692,72345,2268,"2020-04-21 00:00:00"
15693,52816,1386,"2019-05-03 00:00:00"
15694,61959,6233,"2020-04-12 00:00:00"
15695,53295,7167,"2019-10-30 00:00:00"
15696,2,6753,"2020-12-03 00:00:00"
15697,32414,6088,"2019-04-16 00:00:00"
15698,38936,7028,"2019-07-26 00:00:00"
15699,31693,5359,"2019-07-22 00:00:00"
15700,8465,2929,"2019-03-15 00:00:00"
15701,16654,301,"2019-05-09 00:00:00"
15702,47602,2744,"2019-09-03 00:00:00"
15703,50620,1360,"2019-09-03 00:00:00"
15704,38566,184,"2020-07-20 00:00:00"
15705,43393,5936,"2020-10-01 00:00:00"
15706,67330,765,"2019-12-15 00:00:00"
15707,67482,1303,"2019-07-15 00:00:00"
15708,55355,7844,"2020-10-11 00:00:00"
15709,24529,5524,"2020-09-12 00:00:00"
15710,5762,2120,"2019-09-11 00:00:00"
15711,58152,2218,"2020-07-16 00:00:00"
15712,48517,8955,"2020-10-02 00:00:00"
15713,33157,2133,"2019-03-14 00:00:00"
15714,65365,7078,"2020-06-11 00:00:00"
15715,55746,2850,"2019-01-06 00:00:00"
15716,71198,5628,"2020-01-08 00:00:00"
15717,28172,3139,"2019-11-05 00:00:00"
15718,62681,619,"2020-06-24 00:00:00"
15719,63261,3985,"2020-01-26 00:00:00"
15720,16900,4374,"2019-10-03 00:00:00"
15721,23963,4198,"2020-08-24 00:00:00"
15722,51752,7430,"2020-08-17 00:00:00"
15723,69822,4746,"2019-03-04 00:00:00"
15724,5994,3305,"2020-04-18 00:00:00"
15725,11931,4658,"2020-06-11 00:00:00"
15726,39977,8981,"2019-07-03 00:00:00"
15727,16716,6059,"2019-11-06 00:00:00"
15728,66398,7667,"2020-06-22 00:00:00"
15729,44268,333,"2019-10-15 00:00:00"
15730,5847,4292,"2019-10-20 00:00:00"
15731,7107,3440,"2020-02-14 00:00:00"
15732,23998,7563,"2019-08-26 00:00:00"
15733,5710,7929,"2019-10-11 00:00:00"
15734,67927,1418,"2019-01-08 00:00:00"
15735,17803,2779,"2019-06-11 00:00:00"
15736,5830,8101,"2019-05-20 00:00:00"
15737,8600,1040,"2019-12-03 00:00:00"
15738,58171,2354,"2019-06-27 00:00:00"
15739,17959,6272,"2019-03-26 00:00:00"
15740,59640,7707,"2019-02-09 00:00:00"
15741,16256,214,"2020-06-22 00:00:00"
15742,34169,6878,"2020-01-12 00:00:00"
15743,28723,7134,"2019-11-08 00:00:00"
15744,58201,5187,"2020-02-20 00:00:00"
15745,36908,4864,"2020-09-01 00:00:00"
15746,75341,6004,"2020-04-01 00:00:00"
15747,63181,8136,"2020-10-28 00:00:00"
15748,15439,7277,"2019-02-25 00:00:00"
15749,14809,4881,"2019-07-15 00:00:00"
15750,29536,4871,"2020-05-17 00:00:00"
15751,38664,4743,"2019-05-22 00:00:00"
15752,8362,1681,"2019-01-27 00:00:00"
15753,35060,1329,"2020-04-29 00:00:00"
15754,2047,8920,"2019-09-11 00:00:00"
15755,14702,4439,"2020-06-11 00:00:00"
15756,40011,5583,"2020-05-07 00:00:00"
15757,30186,292,"2020-06-19 00:00:00"
15758,35826,4286,"2020-07-24 00:00:00"
15759,75321,8231,"2019-09-28 00:00:00"
15760,50992,1095,"2020-09-24 00:00:00"
15761,51441,6105,"2020-01-24 00:00:00"
15762,48059,74,"2020-09-17 00:00:00"
15763,53414,1526,"2020-02-18 00:00:00"
15764,66534,6610,"2019-04-15 00:00:00"
15765,64900,1759,"2019-08-24 00:00:00"
15766,68172,5694,"2020-09-08 00:00:00"
15767,31803,7765,"2019-11-17 00:00:00"
15768,39307,8386,"2020-05-20 00:00:00"
15769,51594,391,"2019-10-22 00:00:00"
15770,3073,7450,"2020-03-04 00:00:00"
15771,72332,4334,"2019-01-03 00:00:00"
15772,53259,5442,"2019-04-25 00:00:00"
15773,20355,3065,"2020-01-18 00:00:00"
15774,41420,674,"2019-03-20 00:00:00"
15775,4504,3437,"2020-08-15 00:00:00"
15776,3835,392,"2020-09-22 00:00:00"
15777,69549,5028,"2019-07-09 00:00:00"
15778,4326,2362,"2019-09-20 00:00:00"
15779,68057,7951,"2019-05-19 00:00:00"
15780,19334,3801,"2020-11-07 00:00:00"
15781,55265,8712,"2020-01-05 00:00:00"
15782,17004,4029,"2019-02-25 00:00:00"
15783,47839,7925,"2020-01-18 00:00:00"
15784,18424,2527,"2020-02-29 00:00:00"
15785,44406,8316,"2020-10-23 00:00:00"
15786,19004,1361,"2019-04-11 00:00:00"
15787,56117,49,"2020-11-12 00:00:00"
15788,1835,2726,"2019-04-02 00:00:00"
15789,45044,612,"2020-04-07 00:00:00"
15790,54604,1765,"2020-04-30 00:00:00"
15791,17359,266,"2020-02-02 00:00:00"
15792,28870,5244,"2019-11-07 00:00:00"
15793,11979,8968,"2020-08-20 00:00:00"
15794,41879,1629,"2020-05-29 00:00:00"
15795,16291,2936,"2020-11-24 00:00:00"
15796,8560,3838,"2020-03-19 00:00:00"
15797,68161,8675,"2019-04-13 00:00:00"
15798,60623,3017,"2019-10-23 00:00:00"
15799,63928,7712,"2019-12-04 00:00:00"
15800,70797,5799,"2019-08-27 00:00:00"
15801,26634,8268,"2020-03-02 00:00:00"
15802,25414,3082,"2019-05-02 00:00:00"
15803,65115,1767,"2019-02-23 00:00:00"
15804,41317,3051,"2020-06-08 00:00:00"
15805,34600,491,"2019-12-20 00:00:00"
15806,55270,910,"2019-04-22 00:00:00"
15807,3688,3591,"2019-04-11 00:00:00"
15808,25956,2461,"2020-07-11 00:00:00"
15809,3111,7437,"2019-07-05 00:00:00"
15810,15691,4875,"2020-10-02 00:00:00"
15811,1009,8732,"2020-11-28 00:00:00"
15812,16736,4727,"2020-05-28 00:00:00"
15813,413,4527,"2020-08-21 00:00:00"
15814,31461,2668,"2020-03-09 00:00:00"
15815,54558,6915,"2020-07-11 00:00:00"
15816,58947,4127,"2020-02-05 00:00:00"
15817,66841,3748,"2020-09-05 00:00:00"
15818,23007,7268,"2020-02-18 00:00:00"
15819,16753,4201,"2019-07-09 00:00:00"
15820,52421,5299,"2019-02-21 00:00:00"
15821,75386,3562,"2020-03-31 00:00:00"
15822,47461,7824,"2019-04-26 00:00:00"
15823,20008,643,"2019-05-07 00:00:00"
15824,11605,8325,"2019-11-04 00:00:00"
15825,9109,1062,"2019-11-29 00:00:00"
15826,60971,5333,"2020-09-02 00:00:00"
15827,47381,7924,"2019-05-13 00:00:00"
15828,45651,3028,"2020-06-27 00:00:00"
15829,63291,2278,"2020-09-17 00:00:00"
15830,3821,1134,"2020-02-04 00:00:00"
15831,72311,8000,"2020-01-01 00:00:00"
15832,4456,1959,"2020-10-28 00:00:00"
15833,66358,4641,"2019-07-03 00:00:00"
15834,13420,2096,"2019-02-02 00:00:00"
15835,67520,7334,"2020-05-27 00:00:00"
15836,53844,2574,"2019-03-17 00:00:00"
15837,55039,2102,"2020-12-04 00:00:00"
15838,2023,8140,"2020-07-12 00:00:00"
15839,3594,8836,"2020-08-15 00:00:00"
15840,7930,571,"2019-12-20 00:00:00"
15841,12751,6579,"2020-11-20 00:00:00"
15842,11784,5092,"2020-03-29 00:00:00"
15843,22366,6510,"2020-08-30 00:00:00"
15844,14752,7282,"2019-06-08 00:00:00"
15845,38396,5155,"2020-02-21 00:00:00"
